ds,dia_semana,mes,semana_anyo,trimestre,dia_mes,dia_semana_sin,dia_semana_cos,mes_sin,mes_cos,es_lunes,es_fin_semana,es_inicio_mes,temporada_gripe,temporada_calor,vuelta_al_cole,es_festivo,es_post_festivo,es_vispera,es_puente,dias_desde_festivo,tmax,tmin,tmed,prec,velmedia,frio_extremo,frio_moderado,calor_extremo,lluvia_alta,lluvia_moderada,ola_calor,amplitud_termica,semana_gripe_alta,semana_tramites_alta,n_eventos_dia,evento_masivo,partido_barca_casa,y
2023-02-08,2,2,6,1,8,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,33,10.6,7.1,8.8,2.0,34.0,0,1,0,0,0,0,3.5,1,0,0,0,0,72.2
2023-02-09,3,2,6,1,9,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,34,10.4,5.3,7.8,0.0,19.5,0,1,0,0,0,0,5.1000000000000005,1,0,0,0,0,61.9
2023-02-10,4,2,6,1,10,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,35,11.6,3.4,7.5,0.0,17.7,1,0,0,0,0,0,8.2,1,0,0,0,0,77.3
2023-02-11,5,2,6,1,11,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,1,0,0,0,0,0,0,36,11.7,1.3,6.5,0.0,11.6,1,0,0,0,0,0,10.399999999999999,1,0,0,0,0,66.2
2023-02-12,6,2,6,1,12,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,1,0,1,0,0,0,0,0,0,37,13.0,1.3,7.2,0.0,16.6,1,0,0,0,0,0,11.7,1,0,1,0,0,55.2
2023-02-13,0,2,7,1,13,0.0,1.0,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,38,13.4,1.6,7.5,0.0,16.1,1,0,0,0,0,0,11.8,1,0,0,0,0,78.7
2023-02-14,1,2,7,1,14,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,39,13.2,3.4,8.3,0.0,16.3,1,0,0,0,0,0,9.799999999999999,1,0,0,0,0,72.3
2023-02-15,2,2,7,1,15,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,40,13.6,4.1,8.8,0.0,14.1,1,0,0,0,0,0,9.5,1,0,0,0,0,72.1
2023-02-16,3,2,7,1,16,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,41,12.7,5.1,8.9,0.0,9.4,0,1,0,0,0,0,7.6,1,0,0,0,0,66.0
2023-02-17,4,2,7,1,17,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,42,17.7,4.8,11.2,0.0,15.5,1,0,0,0,0,0,12.899999999999999,1,0,0,0,0,76.6
2023-02-18,5,2,7,1,18,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,1,0,0,0,0,0,0,43,17.5,6.4,12.0,0.0,16.3,0,1,0,0,0,0,11.1,1,0,0,0,0,62.8
2023-02-19,6,2,7,1,19,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,1,0,1,0,0,0,0,0,0,44,17.1,4.2,10.6,0.0,10.9,1,0,0,0,0,0,12.900000000000002,1,0,0,0,0,62.7
2023-02-20,0,2,8,1,20,0.0,1.0,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,45,15.7,6.3,11.0,0.0,14.9,0,1,0,0,0,0,9.399999999999999,1,0,0,0,0,73.2
2023-02-21,1,2,8,1,21,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,46,16.7,5.9,11.3,0.1,18.9,0,1,0,0,0,0,10.799999999999999,1,0,0,0,0,70.3
2023-02-22,2,2,8,1,22,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,47,15.0,6.9,11.0,0.0,11.5,0,1,0,0,0,0,8.1,1,0,0,0,0,63.2
2023-02-23,3,2,8,1,23,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,48,13.3,6.2,9.8,2.5,13.8,0,1,0,0,0,0,7.1000000000000005,1,0,0,0,0,64.5
2023-02-24,4,2,8,1,24,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,49,14.3,6.5,10.4,2.1,18.5,0,1,0,0,0,0,7.800000000000001,1,0,0,0,0,72.5
2023-02-25,5,2,8,1,25,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,1,0,0,0,0,0,0,50,13.6,6.2,9.9,0.1,11.4,0,1,0,0,0,0,7.3999999999999995,1,0,0,0,0,63.7
2023-02-26,6,2,8,1,26,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,1,0,1,0,0,0,0,0,0,51,12.9,4.3,8.6,6.8,17.6,1,0,0,0,1,0,8.600000000000001,1,0,0,0,0,55.9
2023-02-27,0,2,9,1,27,0.0,1.0,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,52,9.2,2.4,5.8,5.5,15.2,1,0,0,0,1,0,6.799999999999999,0,0,1,0,0,73.6
2023-02-28,1,2,9,1,28,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,53,12.9,6.0,9.4,1.2,20.0,0,1,0,0,0,0,6.9,0,0,0,0,0,65.6
2023-03-01,2,3,9,1,1,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,1,1,0,0,0,0,0,0,54,10.9,1.5,6.2,0.0,20.1,1,0,0,0,0,0,9.4,0,0,0,0,0,61.4
2023-03-02,3,3,9,1,2,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,1,1,0,0,0,0,0,0,55,12.3,3.5,7.9,0.2,11.6,1,0,0,0,0,0,8.8,0,0,1,0,0,56.9
2023-03-03,4,3,9,1,3,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,1,1,0,0,0,0,0,0,56,12.9,2.3,7.6,0.0,18.4,1,0,0,0,0,0,10.600000000000001,0,0,1,0,0,63.0
2023-03-04,5,3,9,1,4,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,1,0,1,0,0,0,0,0,0,57,13.6,3.9,8.8,0.0,17.6,1,0,0,0,0,0,9.7,0,0,0,0,0,50.8
2023-03-05,6,3,9,1,5,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,1,0,1,0,0,0,0,0,0,58,15.1,3.0,9.0,0.0,25.4,1,0,0,0,0,0,12.1,0,0,0,0,0,48.6
2023-03-06,0,3,10,1,6,0.0,1.0,1.0,6.123233995736766e-17,1,0,0,1,0,0,0,0,0,0,59,13.4,5.4,9.4,0.2,17.9,0,1,0,0,0,0,8.0,0,0,0,0,0,64.0
2023-03-07,1,3,10,1,7,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,60,18.2,4.9,11.6,0.0,18.9,1,0,0,0,0,0,13.299999999999999,0,0,0,0,0,62.9
2023-03-08,2,3,10,1,8,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,61,22.1,8.0,15.0,0.0,29.1,0,1,0,0,0,0,14.100000000000001,0,0,0,0,0,55.5
2023-03-09,3,3,10,1,9,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,62,20.2,13.0,16.6,1.5,26.0,0,0,0,0,0,0,7.199999999999999,0,0,0,0,0,52.7
2023-03-10,4,3,10,1,10,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,63,23.9,12.8,18.4,0.0,25.5,0,0,0,0,0,0,11.099999999999998,0,0,0,0,0,54.9
2023-03-11,5,3,10,1,11,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,1,0,1,0,0,0,0,0,0,64,26.5,15.8,21.2,0.0,33.8,0,0,0,0,0,0,10.7,0,0,0,0,0,45.5
2023-03-12,6,3,10,1,12,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,1,0,1,0,0,0,0,0,0,65,17.3,10.6,14.0,0.0,18.2,0,0,0,0,0,0,6.700000000000001,0,0,0,0,0,42.7
2023-03-13,0,3,11,1,13,0.0,1.0,1.0,6.123233995736766e-17,1,0,0,1,0,0,0,0,0,0,66,18.6,11.0,14.8,0.0,21.9,0,0,0,0,0,0,7.600000000000001,0,0,0,0,0,64.2
2023-03-14,1,3,11,1,14,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,67,22.6,10.4,16.5,0.0,31.0,0,0,0,0,0,0,12.200000000000001,0,0,0,0,0,57.9
2023-03-15,2,3,11,1,15,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,68,16.0,7.8,11.9,0.0,16.4,0,1,0,0,0,0,8.2,0,0,0,0,0,55.9
2023-03-16,3,3,11,1,16,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,69,17.0,8.6,12.8,0.0,18.4,0,1,0,0,0,0,8.4,0,0,0,0,0,57.7
2023-03-17,4,3,11,1,17,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,70,15.9,10.1,13.0,0.2,17.5,0,0,0,0,0,0,5.800000000000001,0,0,0,0,0,54.1
2023-03-18,5,3,11,1,18,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,1,0,1,0,0,0,0,0,0,71,16.5,12.1,14.3,0.1,14.4,0,0,0,0,0,0,4.4,0,0,0,0,0,50.2
2023-03-19,6,3,11,1,19,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,1,0,1,0,0,0,0,0,0,72,17.1,10.1,13.6,0.9,19.6,0,0,0,0,0,0,7.000000000000002,0,0,0,0,0,44.6
2023-03-20,0,3,12,1,20,0.0,1.0,1.0,6.123233995736766e-17,1,0,0,1,0,0,0,0,0,0,73,16.5,7.7,12.1,0.3,19.0,0,1,0,0,0,0,8.8,0,0,0,0,0,62.0
2023-03-21,1,3,12,1,21,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,74,16.6,8.6,12.6,0.0,16.3,0,1,0,0,0,0,8.000000000000002,0,0,0,0,0,60.3
2023-03-22,2,3,12,1,22,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,75,18.2,7.6,12.9,0.0,23.2,0,1,0,0,0,0,10.6,0,0,0,0,0,52.1
2023-03-23,3,3,12,1,23,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,76,17.5,10.7,14.1,0.0,18.1,0,0,0,0,0,0,6.800000000000001,0,0,0,0,0,49.6
2023-03-24,4,3,12,1,24,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,77,24.6,8.8,16.7,0.0,20.4,0,1,0,0,0,0,15.8,0,0,0,0,0,54.3
2023-03-25,5,3,12,1,25,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,1,0,1,0,0,0,0,0,0,78,17.1,11.9,14.5,0.0,21.7,0,0,0,0,0,0,5.200000000000001,0,0,0,0,0,47.1
2023-03-26,6,3,12,1,26,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,1,0,1,0,0,0,0,0,0,79,23.6,10.5,17.0,0.0,20.1,0,0,0,0,0,0,13.100000000000001,0,0,0,0,0,48.7
2023-03-27,0,3,13,1,27,0.0,1.0,1.0,6.123233995736766e-17,1,0,0,1,0,0,0,0,0,0,80,17.0,11.6,14.3,0.0,22.5,0,0,0,0,0,0,5.4,0,0,0,0,0,66.1
2023-03-28,1,3,13,1,28,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,81,16.3,9.9,13.1,0.2,18.6,0,1,0,0,0,0,6.4,0,0,0,0,0,60.9
2023-03-29,2,3,13,1,29,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,82,18.8,11.1,15.0,0.0,27.2,0,0,0,0,0,0,7.700000000000001,0,0,0,0,0,55.6
2023-03-30,3,3,13,1,30,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,83,19.9,9.2,14.6,0.0,17.1,0,1,0,0,0,0,10.7,0,0,0,0,0,50.2
2023-03-31,4,3,13,1,31,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,84,25.4,11.6,18.5,0.0,31.0,0,0,0,0,0,0,13.799999999999999,0,0,0,0,0,53.5
2023-04-01,5,4,13,2,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,1,1,0,0,0,0,0,0,0,85,22.5,12.3,17.4,1.8,24.2,0,0,0,0,0,0,10.2,0,0,0,0,0,40.8
2023-04-02,6,4,13,2,2,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,1,1,0,0,0,0,0,0,0,86,21.8,9.3,15.6,0.0,18.8,0,1,0,0,0,0,12.5,0,0,0,0,0,40.3
2023-04-03,0,4,14,2,3,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,0,1,0,0,0,0,0,0,0,87,17.4,8.3,12.8,0.1,23.1,0,1,0,0,0,0,9.099999999999998,0,0,0,0,0,57.1
2023-04-04,1,4,14,2,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,88,16.5,8.3,12.4,0.0,23.3,0,1,0,0,0,0,8.2,0,0,0,0,0,53.1
2023-04-05,2,4,14,2,5,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,89,17.1,6.5,11.8,0.0,22.3,0,1,0,0,0,0,10.600000000000001,0,0,0,0,0,46.5
2023-04-06,3,4,14,2,6,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,90,17.3,7.0,12.2,0.0,23.1,0,1,0,0,0,0,10.3,0,0,0,0,0,56.3
2023-04-07,4,4,14,2,7,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,1,0,0,0,0,18.9,7.8,13.4,0.0,25.6,0,1,0,0,0,0,11.099999999999998,0,0,0,0,0,39.6
2023-04-08,5,4,14,2,8,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,1,0,1,1,17.5,8.2,12.8,0.0,23.9,0,1,0,0,0,0,9.3,0,0,0,0,0,51.4
2023-04-09,6,4,14,2,9,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,1,1,2,18.8,9.2,14.0,0.0,20.0,0,1,0,0,0,0,9.600000000000001,0,0,0,0,0,50.5
2023-04-10,0,4,15,2,10,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,1,0,0,0,0,18.6,9.6,14.1,0.0,13.4,0,1,0,0,0,0,9.000000000000002,0,0,0,0,0,43.3
2023-04-11,1,4,15,2,11,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,1,18.9,10.6,14.8,0.0,24.1,0,0,0,0,0,0,8.299999999999999,0,0,0,0,0,50.6
2023-04-12,2,4,15,2,12,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,2,27.3,10.0,18.6,0.0,23.3,0,1,0,0,0,0,17.3,0,0,0,0,0,49.1
2023-04-13,3,4,15,2,13,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,3,21.3,10.2,15.8,5.0,23.6,0,0,0,0,1,0,11.100000000000001,0,0,0,0,0,52.3
2023-04-14,4,4,15,2,14,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,4,20.4,8.5,14.4,0.0,33.0,0,1,0,0,0,0,11.899999999999999,0,0,0,0,0,59.4
2023-04-15,5,4,15,2,15,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,5,19.2,10.4,14.8,0.0,29.6,0,0,0,0,0,0,8.799999999999999,0,0,0,0,0,39.4
2023-04-16,6,4,15,2,16,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,6,19.3,8.1,13.7,0.0,20.7,0,1,0,0,0,0,11.200000000000001,0,0,0,0,0,43.7
2023-04-17,0,4,16,2,17,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,0,0,0,7,17.4,7.7,12.5,0.6,19.4,0,1,0,0,0,0,9.7,0,0,0,0,0,56.2
2023-04-18,1,4,16,2,18,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,8,18.1,9.9,14.0,0.5,19.4,0,1,0,0,0,0,8.200000000000001,0,0,0,0,0,54.2
2023-04-19,2,4,16,2,19,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,9,19.1,8.8,14.0,0.0,21.6,0,1,0,0,0,0,10.3,0,0,0,0,0,60.4
2023-04-20,3,4,16,2,20,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,10,20.4,9.4,14.9,0.0,28.1,0,1,0,0,0,0,10.999999999999998,0,0,0,0,0,46.9
2023-04-21,4,4,16,2,21,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,11,19.5,13.6,16.6,0.0,22.4,0,0,0,0,0,0,5.9,0,0,0,0,0,51.7
2023-04-22,5,4,16,2,22,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,12,20.4,11.8,16.1,0.0,21.0,0,0,0,0,0,0,8.599999999999998,0,0,0,0,0,44.5
2023-04-23,6,4,16,2,23,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,13,21.2,13.7,17.4,0.0,28.5,0,0,0,0,0,0,7.5,0,0,0,0,0,43.4
2023-04-24,0,4,17,2,24,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,0,0,0,14,19.4,12.2,15.8,0.0,17.7,0,0,0,0,0,0,7.199999999999999,0,0,0,0,0,55.2
2023-04-25,1,4,17,2,25,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,15,19.4,13.6,16.5,0.0,21.0,0,0,0,0,0,0,5.799999999999999,0,0,0,0,0,52.9
2023-04-26,2,4,17,2,26,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,16,19.9,13.4,16.6,0.0,22.0,0,0,0,0,0,0,6.499999999999998,0,0,0,0,0,48.8
2023-04-27,3,4,17,2,27,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,17,22.8,13.7,18.2,0.0,21.4,0,0,0,0,0,0,9.100000000000001,0,0,0,0,0,49.8
2023-04-28,4,4,17,2,28,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,18,22.4,13.5,18.0,0.0,16.3,0,0,0,0,0,0,8.899999999999999,0,0,0,0,0,49.9
2023-04-29,5,4,17,2,29,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,19,21.5,15.4,18.4,14.7,16.7,0,0,0,0,1,0,6.1,0,0,0,0,0,45.8
2023-04-30,6,4,17,2,30,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,1,1,20,21.2,15.9,18.6,2.5,13.1,0,0,0,0,0,0,5.299999999999999,0,0,0,0,0,41.1
2023-05-01,0,5,18,2,1,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,0,1,0,0,0,1,0,0,0,0,18.0,14.4,16.2,2.6,12.4,0,0,0,0,0,0,3.5999999999999996,0,0,0,0,0,43.7
2023-05-02,1,5,18,2,2,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,1,0,0,1,21.3,11.9,16.6,0.0,23.4,0,0,0,0,0,0,9.4,0,0,0,0,0,56.3
2023-05-03,2,5,18,2,3,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,2,22.4,11.8,17.1,0.0,23.1,0,0,0,0,0,0,10.599999999999998,0,0,0,0,0,51.8
2023-05-04,3,5,18,2,4,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,3,21.5,12.4,17.0,0.0,19.9,0,0,0,0,0,0,9.1,0,0,0,0,0,47.3
2023-05-05,4,5,18,2,5,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,4,22.0,13.0,17.5,0.0,19.8,0,0,0,0,0,0,9.0,0,0,0,0,0,44.1
2023-05-06,5,5,18,2,6,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,0,0,5,20.7,13.1,16.9,0.0,15.3,0,0,0,0,0,0,7.6,0,0,0,0,0,45.6
2023-05-07,6,5,18,2,7,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,0,0,6,22.2,14.9,18.6,0.0,16.6,0,0,0,0,0,0,7.299999999999999,0,0,0,0,0,36.2
2023-05-08,0,5,19,2,8,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,7,22.1,14.9,18.5,0.0,15.5,0,0,0,0,0,0,7.200000000000001,0,0,0,0,0,51.2
2023-05-09,1,5,19,2,9,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,8,22.7,15.4,19.0,4.1,22.1,0,0,0,0,0,0,7.299999999999999,0,0,0,0,0,48.6
2023-05-10,2,5,19,2,10,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,9,19.1,15.9,17.5,1.6,23.3,0,0,0,0,0,0,3.200000000000001,0,0,0,0,0,52.6
2023-05-11,3,5,19,2,11,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,10,18.2,12.9,15.6,7.6,19.1,0,0,0,0,1,0,5.299999999999999,0,0,0,0,0,42.0
2023-05-12,4,5,19,2,12,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,11,15.7,12.1,13.9,12.0,15.0,0,0,0,0,1,0,3.5999999999999996,0,0,0,0,0,59.8
2023-05-13,5,5,19,2,13,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,0,0,12,17.5,10.8,14.2,1.9,14.0,0,0,0,0,0,0,6.699999999999999,0,0,0,0,0,45.0
2023-05-14,6,5,19,2,14,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,0,0,13,20.0,11.6,15.8,0.6,17.3,0,0,0,0,0,0,8.4,0,0,0,0,0,39.6
2023-05-15,0,5,20,2,15,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,14,22.5,13.0,17.8,0.0,16.3,0,0,0,0,0,0,9.5,0,0,0,0,0,53.0
2023-05-16,1,5,20,2,16,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,15,21.7,12.7,17.2,0.1,14.5,0,0,0,0,0,0,9.0,0,0,0,0,0,51.2
2023-05-17,2,5,20,2,17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,16,20.6,11.9,16.2,0.0,22.1,0,0,0,0,0,0,8.700000000000001,0,0,0,0,0,50.0
2023-05-18,3,5,20,2,18,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,17,18.5,12.1,15.3,1.1,14.5,0,0,0,0,0,0,6.4,0,0,1,0,0,49.4
2023-05-19,4,5,20,2,19,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,18,20.0,12.2,16.1,8.3,17.9,0,0,0,0,1,0,7.800000000000001,0,0,0,0,0,52.1
2023-05-20,5,5,20,2,20,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,0,0,19,21.3,13.1,17.2,4.4,14.8,0,0,0,0,0,0,8.200000000000001,0,0,0,0,0,42.1
2023-05-21,6,5,20,2,21,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,0,0,20,18.8,13.1,16.0,2.9,14.0,0,0,0,0,0,0,5.700000000000001,0,0,0,0,0,38.4
2023-05-22,0,5,21,2,22,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,21,21.3,15.0,18.2,0.7,14.9,0,0,0,0,0,0,6.300000000000001,0,0,0,0,0,52.7
2023-05-23,1,5,21,2,23,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,22,23.5,15.0,19.2,2.2,19.4,0,0,0,0,0,0,8.5,0,0,0,0,0,49.8
2023-05-24,2,5,21,2,24,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,23,22.7,15.4,19.0,1.6,17.3,0,0,0,0,0,0,7.299999999999999,0,0,0,0,0,51.9
2023-05-25,3,5,21,2,25,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,24,18.4,16.2,17.3,34.1,17.4,0,0,0,1,0,0,2.1999999999999993,0,0,0,0,0,55.0
2023-05-26,4,5,21,2,26,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,25,20.9,13.8,17.4,0.0,13.8,0,0,0,0,0,0,7.099999999999998,0,0,0,0,0,40.6
